iter	Logloss
2926	0.201138901
2927	0.2011307198
2928	0.2011229827
2929	0.2011171413
2930	0.201110234
2931	0.2011029557
2932	0.2010941461
2933	0.2010873891
2934	0.2010833749
2935	0.2010748978
2936	0.201069839
2937	0.2010616992
2938	0.2010548603
2939	0.2010491094
2940	0.2010446565
2941	0.2010358271
2942	0.2010248867
2943	0.2010198523
2944	0.2010115653
2945	0.2010076214
2946	0.2009991405
2947	0.2009917697
2948	0.2009833905
2949	0.2009741192
2950	0.2009678572
2951	0.2009604849
2952	0.2009542621
2953	0.200948285
2954	0.2009425301
2955	0.2009370006
2956	0.2009309869
2957	0.2009247576
2958	0.2009167007
2959	0.2009123991
2960	0.2009061593
2961	0.2008992408
2962	0.200891864
2963	0.2008839072
2964	0.2008773689
2965	0.2008698911
2966	0.200861775
2967	0.2008560021
2968	0.2008482227
2969	0.2008430063
2970	0.2008377398
2971	0.2008294398
2972	0.2008220298
2973	0.2008122863
2974	0.2008098998
2975	0.2008019376
2976	0.2007971569
2977	0.2007912532
2978	0.2007855587
2979	0.2007776934
2980	0.2007708219
2981	0.2007652559
2982	0.200758047
2983	0.2007528833
2984	0.2007454576
2985	0.2007378757
2986	0.2007317371
2987	0.2007253387
2988	0.2007204253
2989	0.2007139487
2990	0.2007086146
2991	0.2006995388
2992	0.2006922522
2993	0.2006866283
2994	0.2006791054
2995	0.2006714985
2996	0.2006648944
2997	0.2006546781
2998	0.2006478024
2999	0.2006447202
3000	0.2006380781
3001	0.2006316936
3002	0.2006260849
3003	0.2006213639
3004	0.2006125147
3005	0.200605792
3006	0.2005998224
3007	0.2005910347
3008	0.2005871293
3009	0.2005812836
3010	0.2005774994
3011	0.200569748
3012	0.2005657731
3013	0.2005577902
3014	0.2005515055
3015	0.2005470692
3016	0.2005394501
3017	0.2005290917
3018	0.2005250157
3019	0.2005195422
3020	0.2005106951
3021	0.20050568
3022	0.2004964724
3023	0.200489588
3024	0.2004829442
3025	0.2004763052
3026	0.2004714067
3027	0.2004626323
3028	0.2004544635
3029	0.2004477957
3030	0.2004417314
3031	0.2004367119
3032	0.2004299501
3033	0.2004221231
3034	0.2004126845
3035	0.2004031778
3036	0.2003967908
3037	0.2003925221
3038	0.2003855509
3039	0.2003773675
3040	0.2003734231
3041	0.2003677839
3042	0.2003632822
3043	0.2003561057
3044	0.2003496275
3045	0.20034108
3046	0.200336866
3047	0.2003315887
3048	0.2003255258
3049	0.2003203778
3050	0.2003130895
3051	0.2003083059
3052	0.2003045691
3053	0.2002984818
3054	0.2002919334
3055	0.2002842813
3056	0.2002771121
3057	0.2002700746
3058	0.2002624595
3059	0.2002560406
3060	0.2002496542
3061	0.2002457449
3062	0.200241082
3063	0.200238167
3064	0.2002319467
3065	0.200226839
3066	0.2002218842
3067	0.2002150755
3068	0.2002096454
3069	0.200202978
3070	0.2001969583
3071	0.2001910501
3072	0.2001840203
3073	0.2001750997
3074	0.2001695076
3075	0.2001629313
3076	0.2001557122
3077	0.2001487587
3078	0.2001388297
3079	0.2001329998
3080	0.2001249376
3081	0.2001186934
3082	0.200114177
3083	0.2001062447
3084	0.200101323
3085	0.2000967817
3086	0.2000903214
3087	0.2000873064
3088	0.2000819222
3089	0.2000748248
3090	0.2000662921
3091	0.2000623795
3092	0.2000570193
3093	0.2000536622
3094	0.2000463708
3095	0.2000392842
3096	0.2000338273
3097	0.2000284036
3098	0.2000200145
3099	0.2000156585
3100	0.2000093878
3101	0.2000042501
3102	0.1999981696
3103	0.1999934143
3104	0.1999881609
3105	0.1999797035
3106	0.1999706117
3107	0.1999647794
3108	0.1999590748
3109	0.1999509781
3110	0.199945189
3111	0.1999394405
3112	0.1999350906
3113	0.1999308944
3114	0.1999254793
3115	0.1999183152
3116	0.1999114585
3117	0.1999076459
3118	0.1998992371
3119	0.1998928059
3120	0.1998861483
3121	0.19988162
3122	0.1998777814
3123	0.1998678495
3124	0.199858809
3125	0.1998514833
3126	0.1998426771
3127	0.1998377959
3128	0.1998326989
3129	0.1998276302
3130	0.1998214444
3131	0.1998116096
3132	0.1998043518
3133	0.1997999097
3134	0.1997951003
3135	0.1997888244
3136	0.1997862427
3137	0.1997784693
3138	0.199774814
3139	0.1997683816
3140	0.1997616991
3141	0.1997531037
3142	0.1997464695
3143	0.1997420193
3144	0.1997363459
3145	0.1997300056
3146	0.1997237092
3147	0.1997188254
3148	0.1997157744
3149	0.1997131905
3150	0.199707897
3151	0.1997018224
3152	0.1996928001
3153	0.1996856948
3154	0.199679768
3155	0.1996732734
3156	0.1996679913
3157	0.1996584667
3158	0.1996527081
3159	0.1996501232
3160	0.199643924
3161	0.1996395452
3162	0.1996284175
3163	0.1996198347
3164	0.1996142638
3165	0.1996114437
3166	0.1996071952
3167	0.1996019873
3168	0.1995950392
3169	0.1995921926
3170	0.1995882937
3171	0.1995828275
3172	0.1995765729
3173	0.1995709092
3174	0.1995609649
3175	0.1995521574
3176	0.1995491234
3177	0.1995438911
3178	0.1995400945
3179	0.199534671
3180	0.1995306341
3181	0.1995248629
3182	0.1995150884
3183	0.1995070511
3184	0.1995005825
3185	0.1994965444
3186	0.1994935908
3187	0.1994895144
3188	0.1994840103
3189	0.1994778074
3190	0.1994735669
3191	0.1994648586
3192	0.1994562739
3193	0.1994539008
3194	0.1994484162
3195	0.199441469
3196	0.1994339213
3197	0.1994292588
3198	0.1994242093
3199	0.199418836
3200	0.1994148434
3201	0.1994114128
3202	0.1994053974
3203	0.199398271
3204	0.1993934647
3205	0.19938906
3206	0.1993820711
3207	0.1993721631
3208	0.1993655987
3209	0.1993587869
3210	0.1993559143
3211	0.1993480246
3212	0.199339123
3213	0.1993332912
3214	0.1993261165
3215	0.1993205832
3216	0.1993105444
3217	0.1993040461
3218	0.19929799
3219	0.1992911379
3220	0.1992819549
3221	0.1992758252
3222	0.1992678698
3223	0.1992611309
3224	0.1992568208
3225	0.1992526426
3226	0.1992446853
3227	0.1992375921
3228	0.199228866
3229	0.1992235077
3230	0.1992157025
3231	0.1992116726
3232	0.1992054556
3233	0.1992009274
3234	0.1991956257
3235	0.1991900997
3236	0.199183212
3237	0.1991804416
3238	0.1991765547
3239	0.1991686621
3240	0.1991639716
3241	0.1991566486
3242	0.1991553254
3243	0.1991500772
3244	0.199142743
3245	0.1991371598
3246	0.1991326126
3247	0.1991274901
3248	0.199121601
3249	0.1991147395
3250	0.1991062717
3251	0.1991019481
3252	0.1990949433
3253	0.1990870854
3254	0.1990818758
3255	0.1990782629
3256	0.1990708882
3257	0.1990644384
3258	0.1990581843
3259	0.199055408
3260	0.1990497531
3261	0.1990450855
3262	0.199039215
3263	0.1990310917
3264	0.1990233578
3265	0.199019005
3266	0.199011013
3267	0.1990054069
3268	0.1990036548
3269	0.1989988309
3270	0.1989902568
3271	0.1989834517
3272	0.1989782757
3273	0.1989708498
3274	0.1989615925
3275	0.1989566923
3276	0.1989516163
3277	0.1989471831
3278	0.1989440777
3279	0.1989411053
3280	0.198933976
3281	0.198931046
3282	0.1989238048
3283	0.1989157473
3284	0.1989108717
3285	0.1989045438
3286	0.1988983979
3287	0.1988907932
3288	0.1988863083
3289	0.1988790827
3290	0.1988709309
3291	0.1988655071
3292	0.1988604822
3293	0.1988530809
3294	0.1988454975
3295	0.1988397924
3296	0.1988351306
3297	0.1988296411
3298	0.1988265842
3299	0.1988217367
3300	0.1988182718
3301	0.1988138908
3302	0.1988088988
3303	0.1987996318
3304	0.1987953822
3305	0.1987906347
3306	0.1987809815
3307	0.1987740323
3308	0.1987685916
3309	0.1987642712
3310	0.1987614656
3311	0.1987555063
3312	0.198747699
3313	0.198741046
3314	0.1987342498
3315	0.1987290155
3316	0.1987239253
3317	0.1987186185
3318	0.1987138926
3319	0.1987049999
3320	0.1986970973
3321	0.198689708
3322	0.1986848186
3323	0.1986782059
3324	0.1986728854
3325	0.1986662009
3326	0.1986596477
3327	0.198655924
3328	0.1986506631
3329	0.1986451961
3330	0.1986383489
3331	0.1986323497
3332	0.1986274299
3333	0.1986235137
3334	0.1986194122
3335	0.198614011
3336	0.1986093984
3337	0.1986044779
3338	0.1985998232
3339	0.1985926331
3340	0.1985877865
3341	0.1985820532
3342	0.1985757982
3343	0.1985723893
3344	0.1985659124
3345	0.198559452
3346	0.1985557283
3347	0.1985509371
3348	0.1985451541
3349	0.1985226788
3350	0.1985176023
3351	0.1985121377
3352	0.1985085149
3353	0.1985021388
3354	0.1984976149
3355	0.1984923284
3356	0.1984844341
3357	0.1984809251
3358	0.1984749381
3359	0.1984682409
3360	0.1984640348
3361	0.1984569757
3362	0.1984497151
3363	0.1984440695
3364	0.1984389673
3365	0.1984309891
3366	0.1984263943
3367	0.1984234995
3368	0.1984211964
3369	0.1984160079
3370	0.1984125881
3371	0.198404444
3372	0.1983989279
3373	0.1983945078
3374	0.1983904178
3375	0.1983866799
3376	0.1983812257
3377	0.1983755817
3378	0.1983707843
3379	0.1983614341
3380	0.1983587136
3381	0.1983535946
3382	0.1983455623
3383	0.1983417226
3384	0.1983359712
3385	0.1983301795
3386	0.1983212184
3387	0.1983154784
3388	0.1983098851
3389	0.19830324
3390	0.1982997613
3391	0.1982929192
3392	0.198289086
3393	0.1982844461
3394	0.1982783597
3395	0.1982732957
3396	0.1982663498
3397	0.1982612585
3398	0.1982578977
3399	0.1982533013
3400	0.1982496331
3401	0.1982445109
3402	0.198241172
3403	0.1982367672
3404	0.1982323178
3405	0.1982265047
3406	0.198220598
3407	0.1982148756
3408	0.1982093072
3409	0.1981999784
3410	0.1981957319
3411	0.1981867996
3412	0.1981814516
3413	0.1981778876
3414	0.198172253
3415	0.1981665288
3416	0.1981623246
3417	0.1981567549
3418	0.1981484739
3419	0.1981425104
3420	0.198136634
3421	0.1981317592
3422	0.1981255635
3423	0.1981203692
3424	0.1981158637
3425	0.1981090809
3426	0.1981048144
3427	0.1980907962
3428	0.1980858149
3429	0.1980817542
3430	0.1980762775
3431	0.1980701379
3432	0.1980642336
3433	0.1980587621
3434	0.1980540056
3435	0.1980490347
3436	0.1980427032
3437	0.1980387728
3438	0.1980331338
3439	0.1980272184
3440	0.1980208717
3441	0.1980149417
3442	0.1980074019
3443	0.1980026207
3444	0.1979964606
3445	0.1979893327
3446	0.1979861664
3447	0.1979808982
3448	0.1979751457
3449	0.1979689835
3450	0.1979638977
3451	0.1979611132
3452	0.1979559394
3453	0.1979535835
3454	0.1979502796
3455	0.1979450799
3456	0.1979377628
3457	0.1979319251
3458	0.197926409
3459	0.1979205612
3460	0.1979139572
3461	0.1979098271
3462	0.1979032314
3463	0.1979006605
3464	0.1978941165
3465	0.1978897591
3466	0.1978832447
3467	0.197878639
3468	0.1978752695
3469	0.1978722859
3470	0.1978655523
3471	0.1978608373
3472	0.1978575384
3473	0.1978521572
3474	0.1978462489
3475	0.1978398261
3476	0.1978333786
3477	0.1978286234
3478	0.1978244728
3479	0.1978198064
3480	0.1978125657
3481	0.1978067895
3482	0.1978010754
3483	0.1977953915
3484	0.1977883295
3485	0.1977828048
3486	0.1977785213
3487	0.1977744863
3488	0.197770781
3489	0.1977674941
3490	0.1977619892
3491	0.1977566415
3492	0.1977533093
3493	0.1977490241
3494	0.1977447657
3495	0.1977393833
3496	0.1977323238
3497	0.1977258955
3498	0.1977235498
3499	0.1977197413
3500	0.1977160633
3501	0.1977133532
3502	0.197708091
3503	0.1977011451
3504	0.1976962836
3505	0.1976897394
3506	0.1976861288
3507	0.1976810208
3508	0.1976749624
3509	0.1976690165
3510	0.1976619963
3511	0.1976572598
3512	0.1976521788
3513	0.1976459834
3514	0.1976381443
3515	0.1976329405
3516	0.1976274852
3517	0.1976225016
3518	0.1976191784
3519	0.1976116851
3520	0.1976057067
3521	0.1976006645
3522	0.1975939574
3523	0.1975915703
3524	0.1975869192
3525	0.1975819096
3526	0.1975744293
3527	0.197569119
3528	0.1975625296
3529	0.1975597042
3530	0.1975539811
3531	0.1975498394
3532	0.1975447505
3533	0.1975370425
3534	0.1975341749
3535	0.1975332508
3536	0.1975283292
3537	0.1975255632
3538	0.1975213757
3539	0.1975183289
3540	0.1975134962
3541	0.1975078344
3542	0.1975020258
3543	0.1974960428
3544	0.1974886892
3545	0.1974843699
3546	0.1974776145
3547	0.1974699826
3548	0.1974646084
3549	0.1974587358
3550	0.1974534423
3551	0.1974476841
3552	0.1974425744
3553	0.1974378451
3554	0.1974342461
3555	0.1974274001
3556	0.1974233974
3557	0.1974184764
3558	0.1974147368
3559	0.1974096157
3560	0.1974051544
3561	0.1974009146
3562	0.1973988901
3563	0.1973926929
3564	0.1973881343
3565	0.1973846861
3566	0.1973800756
3567	0.1973737297
3568	0.1973691201
3569	0.1973630626
3570	0.1973593844
3571	0.1973539749
3572	0.1973474279
3573	0.1973425661
3574	0.197338725
3575	0.1973312498
3576	0.1973269651
3577	0.1973203568
3578	0.1973185033
3579	0.1973166586
3580	0.1973084027
3581	0.1973024078
3582	0.1972998637
3583	0.1972972721
3584	0.1972924733
3585	0.1972885717
3586	0.1972830526
3587	0.1972775819
3588	0.1972717132
3589	0.1972663478
3590	0.1972607117
3591	0.1972538339
3592	0.1972468342
3593	0.197240312
3594	0.1972349855
3595	0.1972306574
3596	0.1972250889
3597	0.1972175669
3598	0.1972130197
3599	0.1972060228
3600	0.1972024528
3601	0.1971968279
3602	0.1971910112
3603	0.1971844329
3604	0.1971797788
3605	0.1971744111
3606	0.1971705245
3607	0.1971630707
3608	0.1971573998
3609	0.1971501487
3610	0.1971453329
3611	0.1971410773
3612	0.1971377135
3613	0.1971297392
3614	0.197125651
3615	0.1971199279
3616	0.1971165367
3617	0.1971113524
3618	0.1971068681
3619	0.1971015698
3620	0.1970968088
3621	0.1970904257
3622	0.1970867467
3623	0.19708092
3624	0.19707679
3625	0.1970714044
3626	0.1970623579
3627	0.1970561658
3628	0.1970493032
3629	0.1970436432
3630	0.1970374924
3631	0.1970305704
3632	0.1970252989
3633	0.1970185844
3634	0.1970105241
3635	0.1970027626
3636	0.1969977619
3637	0.1969904563
3638	0.1969869726
3639	0.1969798189
3640	0.1969757053
3641	0.1969703371
3642	0.1969645233
3643	0.1969601966
3644	0.1969564405
3645	0.1969507023
3646	0.1969467979
3647	0.1969422669
3648	0.196936703
3649	0.1969323627
3650	0.1969253944
3651	0.1969199313
3652	0.1969148836
3653	0.1969122502
3654	0.1969090341
3655	0.1969024053
3656	0.1968971488
3657	0.1968936889
3658	0.1968883613
3659	0.1968842811
3660	0.1968804499
3661	0.1968752194
3662	0.196870449
3663	0.1968659839
3664	0.1968610154
3665	0.1968543683
3666	0.1968488964
3667	0.1968436756
3668	0.1968392249
3669	0.196832948
3670	0.1968259609
3671	0.1968205445
3672	0.196814558
3673	0.1968125449
3674	0.1968100945
3675	0.1968073658
3676	0.1968020265
3677	0.196798261
3678	0.1967964152
3679	0.1967914055
3680	0.1967877297
3681	0.196782855
3682	0.1967770038
3683	0.1967703563
3684	0.1967642438
3685	0.19675858
3686	0.1967543483
3687	0.1967469897
3688	0.196741395
3689	0.1967377967
3690	0.1967314172
3691	0.1967253716
3692	0.1967202093
3693	0.1967158218
3694	0.1967090426
3695	0.1967019317
3696	0.1966964337
3697	0.1966917768
3698	0.196686537
3699	0.1966819991
3700	0.1966788538
3701	0.1966745971
3702	0.1966696719
3703	0.1966665413
3704	0.1966629183
3705	0.1966593841
3706	0.1966543155
3707	0.1966504934
3708	0.1966460022
3709	0.1966407101
3710	0.196636523
3711	0.1966339508
3712	0.196627997
3713	0.1966259371
3714	0.1966211891
3715	0.1966165454
3716	0.1966113336
3717	0.1966075476
3718	0.1966037697
3719	0.196597878
3720	0.196594054
3721	0.1965887109
3722	0.1965831506
3723	0.1965773662
3724	0.1965732617
3725	0.1965711888
3726	0.1965669183
3727	0.1965619948
3728	0.1965584676
3729	0.1965568627
3730	0.1965524274
3731	0.1965486263
3732	0.1965424011
3733	0.1965377281
3734	0.196524024
3735	0.1965188263
3736	0.1965154619
3737	0.1965103491
3738	0.1965062485
3739	0.1965033609
3740	0.1964987087
3741	0.1964944578
3742	0.196489575
3743	0.196484614
3744	0.1964799137
3745	0.196472804
3746	0.1964676241
3747	0.1964625684
3748	0.1964592379
3749	0.1964537437
3750	0.1964507645
3751	0.1964454506
3752	0.1964369671
3753	0.1964294803
3754	0.1964224817
3755	0.1964205074
3756	0.1964171957
3757	0.196415658
3758	0.1964111948
3759	0.1964068855
3760	0.1964024148
3761	0.1963975879
3762	0.1963928139
3763	0.1963868332
3764	0.1963800619
3765	0.1963742793
3766	0.19637035
3767	0.1963648386
3768	0.1963603783
3769	0.1963577939
3770	0.1963495507
3771	0.1963452082
3772	0.1963412319
3773	0.1963366044
3774	0.196330839
3775	0.1963248421
3776	0.1963191127
3777	0.1963152056
3778	0.1963132923
3779	0.1963092293
3780	0.1963043443
3781	0.1962986782
3782	0.1962937651
3783	0.1962915409
3784	0.1962880349
3785	0.1962835085
3786	0.1962774179
3787	0.1962728397
3788	0.1962701946
3789	0.1962668432
3790	0.1962634451
3791	0.1962593405
3792	0.1962541619
3793	0.1962465166
3794	0.1962413013
3795	0.1962389924
3796	0.1962347667
3797	0.19622812
3798	0.1962232689
3799	0.1962197307
3800	0.1962153259
3801	0.1962124422
3802	0.1962079459
3803	0.1962027588
3804	0.1961954475
3805	0.1961902934
3806	0.1961860064
3807	0.196181278
3808	0.1961769308
3809	0.1961710014
3810	0.1961677071
3811	0.196162105
3812	0.1961582487
3813	0.1961536616
3814	0.1961504734
3815	0.1961459534
3816	0.1961412147
3817	0.1961350566
3818	0.1961301162
3819	0.1961239321
3820	0.1961202363
3821	0.196114571
3822	0.1961107099
3823	0.1961026461
3824	0.1960994442
3825	0.1960938012
3826	0.1960869553
3827	0.1960836619
3828	0.1960797361
3829	0.1960742563
3830	0.1960697576
3831	0.196065328
3832	0.1960618716
3833	0.1960576752
3834	0.1960535937
3835	0.1960506119
3836	0.1960446068
3837	0.1960395034
3838	0.1960362851
3839	0.1960340101
3840	0.1960294391
3841	0.1960234966
3842	0.1960176769
3843	0.1960124941
3844	0.1960064256
3845	0.1960028342
3846	0.1959969454
3847	0.1959909457
3848	0.1959881155
3849	0.1959840538
3850	0.1959789864
3851	0.1959749754
3852	0.1959717261
3853	0.1959669569
3854	0.1959641376
3855	0.19595958
3856	0.1959557018
3857	0.1959522331
3858	0.1959491335
3859	0.1959451162
3860	0.1959388487
3861	0.1959359401
3862	0.1959287302
3863	0.1959250026
3864	0.1959225528
3865	0.1959186254
3866	0.1959139242
3867	0.1959080181
3868	0.1959017928
3869	0.1958957948
3870	0.1958929128
3871	0.195888969
3872	0.1958833057
3873	0.1958808629
3874	0.1958738253
3875	0.1958685511
3876	0.1958650268
3877	0.1958570224
3878	0.1958545839
3879	0.1958499671
3880	0.1958460528
3881	0.1958402336
3882	0.1958322497
3883	0.1958273904
3884	0.1958222295
3885	0.1958185002
3886	0.1958154523
3887	0.1958098743
3888	0.1957948052
3889	0.1957926819
3890	0.1957854836
3891	0.1957828403
3892	0.1957759713
3893	0.1957715106
3894	0.1957677212
3895	0.1957641149
3896	0.1957576377
3897	0.1957524378
3898	0.1957467516
3899	0.195741251
3900	0.1957348699
3901	0.1957283575
3902	0.1957223425
3903	0.1957171222
3904	0.1957128058
3905	0.1957093533
3906	0.195706535
3907	0.195704618
3908	0.1957023154
3909	0.1956980367
3910	0.1956933268
3911	0.1956888666
3912	0.1956840964
3913	0.1956801519
3914	0.1956750703
3915	0.1956707101
3916	0.1956641507
3917	0.1956608524
3918	0.1956576605
3919	0.1956561751
3920	0.1956524038
3921	0.1956468944
3922	0.1956416952
3923	0.1956385712
3924	0.1956353276
3925	0.1956321913
3926	0.1956275553
3927	0.1956235822
3928	0.1956195552
3929	0.1956167736
3930	0.1956104186
3931	0.1956078058
3932	0.1956043222
3933	0.1955978652
3934	0.1955922421
3935	0.1955890958
3936	0.1955852301
3937	0.1955800725
3938	0.1955768981
3939	0.1955736551
3940	0.1955710295
3941	0.1955676738
3942	0.1955645612
3943	0.1955595766
3944	0.1955562537
3945	0.1955537292
3946	0.1955498707
3947	0.1955467045
3948	0.1955426453
3949	0.1955376787
3950	0.1955334168
3951	0.1955305469
3952	0.1955258211
3953	0.1955212613
3954	0.1955181731
3955	0.1955127219
3956	0.1955097861
3957	0.1955044719
3958	0.1955007796
3959	0.1954964088
3960	0.1954917877
3961	0.1954866571
3962	0.1954829985
3963	0.1954784874
3964	0.1954754007
3965	0.1954701812
3966	0.195466619
3967	0.1954612115
3968	0.195457457
3969	0.195454308
3970	0.1954491384
3971	0.1954457556
3972	0.1954415145
3973	0.1954384682
3974	0.1954319579
3975	0.1954296785
3976	0.195425647
3977	0.195422943
3978	0.1954173381
3979	0.1954149848
3980	0.1954123527
3981	0.1954063519
3982	0.1954007802
3983	0.1953977856
3984	0.1953933832
3985	0.1953886933
3986	0.1953847849
3987	0.1953789683
3988	0.1953719053
3989	0.1953659823
3990	0.1953614025
3991	0.1953528206
3992	0.1953480562
3993	0.1953447836
3994	0.1953413377
3995	0.1953347536
3996	0.1953291351
3997	0.1953229544
3998	0.1953171721
3999	0.1953128706
4000	0.1953063986
4001	0.1953010692
4002	0.1952974055
4003	0.1952929609
4004	0.1952886929
4005	0.1952858735
4006	0.1952830787
4007	0.1952798764
4008	0.1952747774
4009	0.1952706751
4010	0.1952636688
4011	0.1952591141
4012	0.1952544576
4013	0.195250229
4014	0.1952469447
4015	0.1952431573
4016	0.195238888
4017	0.195235214
4018	0.1952326843
4019	0.1952280099
4020	0.1952221115
4021	0.1952176035
4022	0.1952143581
4023	0.1952084343
4024	0.1952017583
4025	0.1951990919
4026	0.1951957556
4027	0.1951907695
4028	0.1951866896
4029	0.195180408
4030	0.1951774718
4031	0.1951737404
4032	0.1951690625
4033	0.1951646132
4034	0.195160767
4035	0.1951555226
4036	0.1951513198
4037	0.1951496558
4038	0.1951442435
4039	0.1951374929
4040	0.195134147
4041	0.1951318059
4042	0.1951266445
4043	0.1951223377
4044	0.195115666
4045	0.1951129705
4046	0.1951102308
4047	0.1951066127
4048	0.1951012146
4049	0.1950969444
4050	0.195093046
4051	0.1950875093
4052	0.1950822501
4053	0.1950756924
4054	0.1950704593
4055	0.1950675065
4056	0.1950639784
4057	0.1950607315
4058	0.195054746
4059	0.1950491119
4060	0.195044391
4061	0.1950414431
4062	0.1950375985
4063	0.1950339212
4064	0.1950299825
4065	0.1950262351
4066	0.1950223944
4067	0.1950196991
4068	0.1950144939
4069	0.1950092079
4070	0.1950019232
4071	0.1949989782
4072	0.1949941152
4073	0.1949910585
4074	0.1949865415
4075	0.1949841871
4076	0.1949793673
4077	0.1949740705
4078	0.1949698264
4079	0.1949672438
4080	0.1949639797
4081	0.1949599595
4082	0.1949557365
4083	0.194952191
4084	0.194947383
4085	0.1949432811
4086	0.1949408419
4087	0.1949374414
4088	0.1949325565
4089	0.1949290682
4090	0.1949253394
4091	0.1949206034
4092	0.1949177877
4093	0.1949128454
4094	0.1949072165
4095	0.1949012269
4096	0.1948987873
4097	0.1948942171
4098	0.1948913955
4099	0.1948846499
4100	0.1948779086
4101	0.194875194
4102	0.1948703931
4103	0.194865479
4104	0.1948617528
4105	0.1948574785
4106	0.194855797
4107	0.1948508162
4108	0.1948474757
4109	0.1948440006
4110	0.1948378692
4111	0.1948344397
4112	0.1948291045
4113	0.1948255036
4114	0.1948220332
4115	0.194819609
4116	0.1948152927
4117	0.1948126194
4118	0.1948087845
4119	0.1948066738
4120	0.1948038928
4121	0.194798367
4122	0.1947951038
4123	0.1947905776
4124	0.1947853368
4125	0.1947781826
4126	0.194772455
4127	0.1947679848
4128	0.1947665439
4129	0.1947632495
4130	0.1947595628
4131	0.1947547168
4132	0.1947496659
4133	0.1947436031
4134	0.194740229
4135	0.1947358062
4136	0.1947326131
4137	0.1947308229
4138	0.1947285398
4139	0.1947238706
4140	0.1947190379
4141	0.1947135725
4142	0.1947115804
4143	0.1947087658
4144	0.194704573
4145	0.1947007003
4146	0.1946956162
4147	0.1946907602
4148	0.1946883143
4149	0.1946848961
4150	0.1946821593
4151	0.1946782743
4152	0.1946757352
4153	0.1946698858
4154	0.1946667788
4155	0.1946630915
4156	0.1946568838
4157	0.1946528881
4158	0.1946474862
4159	0.1946427606
4160	0.1946394094
4161	0.1946343095
4162	0.1946292988
4163	0.1946258983
4164	0.1946243987
4165	0.1946208947
4166	0.1946168824
4167	0.1946137522
4168	0.1946058894
4169	0.1946031952
4170	0.1945989929
4171	0.1945923964
4172	0.1945862407
4173	0.1945819525
4174	0.1945769322
4175	0.1945711723
4176	0.1945675649
4177	0.1945627977
4178	0.1945588598
4179	0.1945537619
4180	0.1945499564
4181	0.194546741
4182	0.1945431477
4183	0.1945395711
4184	0.194534717
4185	0.1945314537
4186	0.1945287885
4187	0.1945241843
4188	0.1945186157
4189	0.1945145429
4190	0.1945083199
4191	0.1945052958
4192	0.1945008138
4193	0.1944988488
4194	0.1944915212
4195	0.1944897821
4196	0.1944875145
4197	0.1944835308
4198	0.1944798594
4199	0.1944763618
4200	0.1944743995
4201	0.1944692093
4202	0.1944671477
4203	0.1944617084
4204	0.1944576599
4205	0.1944533484
4206	0.1944505167
4207	0.1944450035
4208	0.1944415602
4209	0.1944262343
4210	0.194421477
4211	0.1944173049
4212	0.1944135689
4213	0.194408998
4214	0.1944061784
4215	0.1944013611
4216	0.1943965724
4217	0.1943926601
4218	0.1943869797
4219	0.1943837456
4220	0.1943768208
4221	0.1943739708
4222	0.1943718963
4223	0.1943682799
4224	0.1943625885
4225	0.1943598917
4226	0.1943551939
4227	0.1943535707
4228	0.1943480184
4229	0.1943427595
4230	0.1943383789
4231	0.1943342763
4232	0.1943328218
4233	0.1943258651
4234	0.1943202495
4235	0.1943176874
4236	0.1943138222
4237	0.1943071212
4238	0.1943042106
4239	0.1943015733
4240	0.194296471
4241	0.1942949527
4242	0.1942916392
4243	0.1942884699
4244	0.1942858165
4245	0.1942831793
4246	0.194281082
4247	0.1942778936
4248	0.1942729306
4249	0.1942663224
4250	0.1942621496
4251	0.1942583377
4252	0.1942551443
4253	0.1942495568
4254	0.1942464306
4255	0.1942413535
4256	0.1942373504
4257	0.1942345187
4258	0.1942254049
4259	0.19422194
4260	0.1942200927
4261	0.1942162743
4262	0.1942101356
4263	0.194205183
4264	0.194201433
4265	0.1941970945
4266	0.1941922221
4267	0.1941894893
4268	0.1941841317
4269	0.194180712
4270	0.1941777128
4271	0.1941747432
4272	0.194171983
4273	0.1941679578
4274	0.1941661365
4275	0.1941607856
4276	0.1941570751
4277	0.1941536004
4278	0.1941517597
4279	0.1941490119
4280	0.1941456702
4281	0.1941398407
4282	0.19413601
4283	0.1941311146
4284	0.1941273461
4285	0.1941233216
4286	0.1941185458
4287	0.1941147269
4288	0.1941091196
4289	0.1941034803
4290	0.1941002468
4291	0.1940952197
4292	0.1940904781
4293	0.194087272
4294	0.194085571
4295	0.1940816973
4296	0.1940786809
4297	0.1940760917
4298	0.194071241
4299	0.1940687568
4300	0.1940641521
4301	0.1940603898
4302	0.1940563379
4303	0.1940515944
4304	0.1940465788
4305	0.1940427821
4306	0.1940402096
4307	0.1940380387
4308	0.1940334984
4309	0.1940299368
4310	0.1940253652
4311	0.1940211825
4312	0.1940167146
4313	0.1940130294
4314	0.1940091758
4315	0.1940044532
4316	0.1940020477
4317	0.1939981491
4318	0.1939957121
4319	0.1939946646
4320	0.1939924129
4321	0.1939896004
4322	0.1939866856
4323	0.1939824809
4324	0.1939780653
4325	0.1939760659
4326	0.1939728196
4327	0.1939681544
4328	0.1939657913
4329	0.1939634296
4330	0.1939599711
4331	0.193956297
4332	0.1939542171
4333	0.1939478693
4334	0.1939454714
4335	0.1939428031
4336	0.1939399108
4337	0.1939351272
